Location,Industry,Edition,Category_Name,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Date,Volume,Volume_Litres,Subcategory_Name
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2016-12-31,"19,24653423",19247,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2017-12-31,"18,31300593",18313,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2018-12-31,"18,01958347",18020,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2019-12-31,"17,26592637",17266,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020-12-31,"15,56706579",15567,Spirits
7,Alcoholic Drinks,2022,Spirits,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021-12-31,"14,05156472",14052,Spirits
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2007-12-31,"63,09122099",63091221,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2008-12-31,"59,64796485",59647965,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2009-12-31,"59,9528338",59952834,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2010-12-31,"61,82294604",61822946,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2011-12-31,"62,03821042",62038210,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2012-12-31,"60,07490717",60074907,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2013-12-31,"64,06445429",64064454,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2014-12-31,"69,63453007",69634530,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2015-12-31,"73,53898651",73538987,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2016-12-31,"79,58050031",79580500,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2017-12-31,"83,63924164",83639242,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2018-12-31,"82,62373636",82623736,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2019-12-31,"81,0735686",81073569,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020-12-31,"77,90204188",77902042,Wine
1,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021-12-31,"73,91053736",73910537,Wine
2,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021-12-31,"0,751731357",751731,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2007-12-31,"182,0784618",182078462,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2008-12-31,"189,5148368",189514837,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2009-12-31,"184,3384811",184338481,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2010-12-31,"197,7113253",197711325,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2011-12-31,"215,8172138",215817214,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2012-12-31,"225,938967",225938967,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2013-12-31,"227,0205576",227020558,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2014-12-31,"228,2455789",228245579,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2015-12-31,"196,5293141",196529314,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2016-12-31,"156,0609594",156060959,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2017-12-31,"142,275109",142275109,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2018-12-31,"123,1247062",123124706,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2019-12-31,"101,9087768",101908777,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020-12-31,"90,60144271",90601443,Wine
3,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021-12-31,"84,9020225",84902022,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2007-12-31,"55,97646586",55976466,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2008-12-31,"45,50382141",45503821,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2009-12-31,"46,33953677",46339537,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2010-12-31,"44,68366123",44683661,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2011-12-31,"40,7113015",40711302,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2012-12-31,"37,94728391",37947284,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2013-12-31,"36,30808546",36308085,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2014-12-31,"33,78251262",33782513,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2015-12-31,"31,83551685",31835517,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2016-12-31,"29,77584306",29775843,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2017-12-31,"28,32046731",28320467,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2018-12-31,"26,37281694",26372817,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2019-12-31,"26,83991585",26839916,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020-12-31,"22,33008035",22330080,Wine
4,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021-12-31,"21,68423237",21684232,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2007-12-31,"46,40552611",46405526,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2008-12-31,"44,74323732",44743237,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2009-12-31,"45,89155539",45891555,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2010-12-31,"48,85457281",48854573,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2011-12-31,"48,38684197",48386842,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2012-12-31,"50,87647872",50876479,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2013-12-31,"60,77047782",60770478,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2014-12-31,"69,10964732",69109647,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2015-12-31,"83,43371809",83433718,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2016-12-31,"86,57348852",86573489,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2017-12-31,"91,18631828",91186318,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2018-12-31,"97,01037498",97010375,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2019-12-31,"103,7372209",103737221,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020-12-31,"111,5877283",111587728,Wine
5,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021-12-31,"119,4082827",119408283,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2007-12-31,"0,906355323",906355,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2008-12-31,"1,022582014",1022582,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2009-12-31,"1,113756514",1113757,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2010-12-31,"1,204730971",1204731,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2011-12-31,"1,45834491",1458345,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2012-12-31,"1,45904761",1459048,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2013-12-31,"1,442565503",1442566,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2014-12-31,"1,524876328",1524876,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2015-12-31,"1,60102772",1601028,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2016-12-31,"1,700798485",1700798,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2017-12-31,"1,81496534",1814965,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2018-12-31,"1,997411322",1997411,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2019-12-31,"2,337351109",2337351,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020-12-31,"1,597805407",1597805,Wine
6,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021-12-31,"2,756592416",2756592,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2007-12-31,"466,0536429",466053643,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2008-12-31,"457,3531836",457353184,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2009-12-31,"452,6080337",452608034,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2010-12-31,"451,6527935",451652794,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2011-12-31,"441,4086201",441408620,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2012-12-31,"426,710132",426710132,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2013-12-31,"415,8493316",415849332,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2014-12-31,"413,6709531",413670953,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2015-12-31,"410,0811221",410081122,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2016-12-31,"402,4115955",402411596,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2017-12-31,"383,9693886",383969389,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2018-12-31,"362,1959423",362195942,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2019-12-31,"341,3550269",341355027,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020-12-31,"346,8402708",346840271,Wine
7,Alcoholic Drinks,2022,Wine,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021-12-31,"323,4996473",323499647,Wine
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2016-12-31,"0,687932856",688,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2017-12-31,"0,835511679",836,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2018-12-31,"1,068553406",1069,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2019-12-31,"1,340982765",1341,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2020-12-31,"1,643973814",1644,Cider/Perry
2,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2021-12-31,"2,040223516",2040,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2007-12-31,"0,284493023",284,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2008-12-31,"0,379362322",379,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2009-12-31,"0,665531189",666,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2010-12-31,"1,048496688",1048,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2011-12-31,"0,998892665",999,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2012-12-31,"0,977068194",977,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2013-12-31,"0,992053763",992,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2014-12-31,"1,102264624",1102,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2015-12-31,"1,624773004",1625,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2016-12-31,"2,039673283",2040,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2017-12-31,"2,181142517",2181,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2018-12-31,"2,966847876",2967,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2019-12-31,"3,426689672",3427,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2020-12-31,"3,576140517",3576,Cider/Perry
3,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2021-12-31,"3,655397242",3655,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2007-12-31,"0,780417182",780,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2008-12-31,"0,907802202",908,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2009-12-31,"0,989907486",990,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2010-12-31,"0,764854454",765,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2011-12-31,"0,766227797",766,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2012-12-31,"0,802404191",802,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2013-12-31,"0,839408039",839,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2014-12-31,"0,886138439",886,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2015-12-31,"0,922075593",922,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2016-12-31,"0,946886849",947,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2017-12-31,"0,985526276",986,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2018-12-31,"1,022111876",1022,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2019-12-31,"1,067801718",1068,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2020-12-31,"1,09903086",1099,Cider/Perry
4,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2021-12-31,"1,11951321",1120,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2007-12-31,"0,033121904",33,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2008-12-31,"0,031988044",32,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2009-12-31,"0,029165721",29,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2010-12-31,"0,026866946",27,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2011-12-31,"0,013560864",14,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2012-12-31,"0,014264369",14,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2013-12-31,"0,020742264",21,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2014-12-31,"0,025449985",25,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2015-12-31,"0,041102428",41,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2016-12-31,"0,041746039",42,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2017-12-31,"0,046798822",47,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2018-12-31,"0,064672741",65,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2019-12-31,"0,112628022",113,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2020-12-31,"0,141712377",142,Cider/Perry
5,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2021-12-31,"0,158291589",158,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2007-12-31,"26,59740987",26597,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2008-12-31,"27,38916686",27389,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2009-12-31,"29,15108748",29151,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2010-12-31,"32,86040299",32860,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2011-12-31,"35,15878716",35159,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2012-12-31,"39,69359669",39694,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2013-12-31,"46,48808291",46488,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2014-12-31,"47,6104284",47610,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2015-12-31,"48,3408241",48341,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2016-12-31,"49,27718824",49277,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2017-12-31,"50,65593185",50656,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2018-12-31,"51,10002121",51100,Cider/Perry
7,Alcoholic Drinks,2022,Cider/Perry,1,Off-trade Volume,Discounters,3,000 litres,2019-12-31,"49,87838821",49878,Cider/Perry
